#{"t_start": 1742572446.4240558, "env_id": null}
r,l,t
382.937109,2049,9.934303
463.79707,2048,20.275303
110.769336,632,24.681591
265.471094,1259,32.077948
31.013672,191,35.657499
471.583984,2049,46.002079
368.166602,2049,56.699936
278.30918,1612,64.632509
69.062305,437,68.685736
32.128711,221,71.482003
109.81582,540,74.565589
234.59668,1250,81.856677
87.985938,416,85.286685
414.377344,1619,94.598567
80.04082,422,99.950368
98.641016,478,104.370021
146.914648,669,109.402282
49.885937,275,112.978133
432.529883,2049,123.642478
377.16543,2049,134.87412
48.386328,215,137.255383
459.846094,2049,147.574188
479.48457,2049,156.94594
474.571484,2046,166.580651
465.805273,2049,176.872096
447.242188,2049,186.089457
448.071289,2046,195.185457
453.578125,2048,205.895991
438.205859,2049,217.177018
459.417578,2047,226.878874
453.551953,2049,238.034034
470.668555,2049,248.572071
505.491016,2049,258.247426
483.542578,2049,267.729599
483.201562,2049,277.301941
485.297656,2043,286.823558
477.041406,2049,297.18557
492.121094,2049,306.977357
484.557031,2049,317.30521
493.922461,2045,326.55202
467.862109,2048,337.320642
486.739062,2048,347.717975
487.681445,2048,358.562218
567.531445,2049,368.997392
599.056055,2049,378.148171
530.148242,2046,388.570738
504.591992,2049,398.972966
489.422656,2049,410.396819
491.905273,2049,421.276492
540.167969,2045,430.608774
504.315625,2049,442.648148
644.713086,2034,452.184763
25.993945,112,457.786207
339.267383,999,462.774237
172.967383,614,470.142222
288.747656,1072,478.650856
216.863281,768,486.058966
456.461133,1573,497.211019
285.211523,947,505.899055
476.345898,1296,516.13874
295.537305,836,524.692045
431.129102,1146,530.904368
291.011133,962,540.437252
370.294727,994,546.293128
349.830273,982,555.546844
388.623437,1119,562.029313
345.930078,929,571.071638
853.101367,2049,581.584283
775.445508,1543,589.91368
173.417383,519,597.79735
1003.92832,1981,607.389236
10.690039,52,613.755666
871.98457,1765,622.94928
72.401367,283,630.026784
1030.282422,1924,639.471426
27.789844,124,645.607372
405.505664,1025,652.482725
657.018555,1409,663.957649
617.761719,1308,674.167008
581.747656,1225,685.121283
542.901758,1199,695.3728
648.269727,1283,702.193063
300.991602,730,711.051941
1026.298437,1863,724.374927
493.126758,1035,731.862195
515.293945,1042,737.602628
882.488672,1706,750.030628
950.488672,1871,763.580451
474.319922,1000,773.146277
429.404102,973,780.362093
312.001953,782,789.543621
490.909766,1064,796.171788
371.504687,996,805.36277
702.333008,1492,815.9466
148.414453,527,823.426072
623.457812,1376,830.686837
263.853906,689,838.113948
458.035937,983,844.566261
455.249023,1046,854.887523
553.122656,1244,865.581273
278.875391,804,870.707397
585.586328,1321,880.628639
289.297852,823,889.581667
613.419727,1512,900.601757
520.64707,2049,914.913693
761.983203,2017,924.570493
668.033594,1773,934.798313
248.404492,745,942.792341
475.389844,1157,949.394061
283.198047,924,958.597829
502.61543,1173,965.125855
234.731055,868,974.161232
443.439648,1146,980.593737
493.839063,1297,988.653106
510.762109,1292,998.585599
519.889844,1429,1009.626418
578.348438,1434,1020.66193
409.445117,955,1029.293722
212.760156,613,1035.007423
438.95332,1000,1040.822899
396.208594,911,1050.77474
513.878125,1129,1061.722671
451.125781,969,1068.658237
425.614258,1041,1076.954357
462.30957,1094,1086.977728
400.78418,880,1092.953957
354.406055,789,1100.694246
525.804102,1166,1110.835486
379.286719,808,1119.055097
388.518945,863,1128.163028
400.745898,885,1137.038815
309.833984,774,1145.719376
426.694922,856,1151.396031
428.858789,897,1161.067595
82.817578,274,1166.481132
395.612891,842,1171.811414
323.77832,707,1177.30336
209.356641,571,1185.331277
431.341797,869,1193.555101
452.661914,874,1200.831207
444.963477,923,1209.031179
321.374023,707,1214.530466
285.582617,651,1222.791548
312.50332,660,1226.855829
321.490234,671,1235.039752
327.374414,717,1243.402229
332.770898,691,1248.656409
312.781836,661,1256.820135
293.406641,645,1264.756118
231.416406,541,1273.076209
0,1,1279.596051
0,1,1280.440053
0,1,1281.30004
0,1,1282.148346
0,1,1282.984347
0,1,1283.808249
0,1,1284.651795
0,1,1285.527986
0,1,1286.372127
0,1,1287.247936
0,1,1288.104014
0,1,1288.928039
0,1,1289.812134
0,1,1290.679598
0,1,1291.548041
0,1,1292.399919
0,1,1293.259937
0,1,1294.143876
0,1,1295.015634
0,1,1295.89194
0,1,1296.759907
0,1,1297.624016
0,1,1298.479817
0,1,1299.351937
0,1,1300.215916
0,1,1301.07184
0,1,1301.932
